Rooms,Bathroom,Landsize,BuildingArea,Suburb,YearBuilt,Lattitude,Longtitude,Car,Price
3,2.0,357.0,144.0,Caulfield South,1935.0,-37.8896,145.0307,2.0,1577500.0
3,1.0,451.0,121.0,Caulfield South,1960.0,-37.8874,145.019,2.0,1460000.0
1,1.0,0.0,44.0,Caulfield South,1960.0,-37.8961,145.0132,1.0,275500.0
2,1.0,273.0,114.0,Caulfield South,1930.0,-37.895,145.02200000000005,1.0,1065000.0
3,2.0,296.0,137.0,Caulfield South,1910.0,-37.8906,145.0224,2.0,1470000.0
2,1.0,0.0,137.0,Caulfield South,1956.0,-37.9002,145.02700000000004,1.0,1012000.0
3,1.0,88.0,100.0,Caulfield South,1956.0,-37.8997,145.0168,1.0,599000.0
3,2.0,358.0,137.0,Caulfield South,1930.0,-37.8965,145.0269,1.0,1160500.0
2,1.0,100.0,137.0,Caulfield South,1956.0,-37.8912,145.0289,1.0,650000.0
3,1.0,359.0,120.0,Caulfield South,1956.0,-37.8898,145.0196,1.0,1170000.0
3,1.0,339.0,137.0,Caulfield South,1956.0,-37.8906,145.0221,2.0,1314000.0
4,2.0,216.0,165.0,Caulfield South,1995.0,-37.8887,145.0318,2.0,1030000.0
2,1.0,284.0,99.0,Caulfield South,1940.0,-37.8958,145.0215,2.0,1225000.0
3,2.0,478.0,120.0,Caulfield South,1925.0,-37.8893,145.0161,1.0,1450000.0
4,2.0,575.0,256.0,Caulfield South,2008.0,-37.8993,145.0254,2.0,1774500.0
2,1.0,831.0,80.0,Caulfield South,1970.0,-37.8974,145.0294,1.0,525500.0
4,3.0,708.0,137.0,Caulfield South,1956.0,-37.8923,145.0177,4.0,1960000.0
2,1.0,367.0,85.0,Caulfield South,1930.0,-37.8995,145.0241,1.0,825000.0
2,2.0,464.0,272.0,Caulfield South,2016.0,-37.8901,145.0224,2.0,1262000.0
3,2.0,299.0,137.0,Caulfield South,1956.0,-37.8891,145.0294,1.0,1110000.0
4,2.0,342.0,137.0,Caulfield South,2005.0,-37.8957,145.0196,3.0,1410000.0
3,1.0,699.0,137.0,Caulfield South,1956.0,-37.8936,145.0366,2.0,1303500.0
2,1.0,402.0,137.0,Caulfield South,1956.0,-37.8967,145.0313,1.0,1115000.0
2,1.0,505.0,117.0,Caulfield South,1940.0,-37.8928,145.0149,1.0,1340000.0
3,2.0,494.0,135.0,Caulfield South,1920.0,-37.9027,145.0322,2.0,1200000.0
3,1.0,520.0,137.0,Caulfield South,1956.0,-37.8889,145.0151,2.0,1570000.0
2,2.0,255.0,85.0,Caulfield South,1890.0,-37.8887,145.0207,1.0,1001000.0
3,1.0,312.0,123.0,Caulfield South,1926.0,-37.8893,145.0196,1.0,1330000.0
1,1.0,0.0,137.0,Caulfield South,1970.0,-37.8943,145.0145,1.0,290000.0
4,2.0,641.0,215.0,Caulfield South,1970.0,-37.9012,145.035,2.0,1570000.0
4,2.0,630.0,205.0,Caulfield South,1910.0,-37.8894,145.0145,2.0,1916000.0
2,1.0,90.0,137.0,Caulfield South,1956.0,-37.8996,145.0169,1.0,500000.0
3,2.0,182.0,131.0,Chadstone,1992.0,-37.8786,145.1015,1.0,752000.0
4,2.0,600.0,131.0,Chadstone,1992.0,-37.8891,145.1002,2.0,1507000.0
4,3.0,288.0,158.0,Chadstone,2014.0,-37.8801,145.1051,2.0,890000.0
3,2.0,224.0,94.0,Chadstone,2006.0,-37.8738,145.1054,1.0,700000.0
3,1.0,606.0,131.0,Chadstone,1992.0,-37.8784,145.0958,2.0,1000000.0
3,2.0,277.0,143.0,Chadstone,2010.0,-37.8796,145.1044,2.0,865000.0
4,3.0,209.0,160.0,Chadstone,2016.0,-37.8805,145.105,2.0,1042500.0
2,1.0,585.0,97.0,Chadstone,1950.0,-37.8792,145.0948,1.0,1002000.0
3,1.0,586.0,131.0,Chadstone,1992.0,-37.8805,145.0978,2.0,992000.0
3,2.0,160.0,101.0,Chadstone,2000.0,-37.8859,145.0934,2.0,650000.0
4,3.0,273.0,182.0,Chadstone,2012.0,-37.8742,145.105,2.0,965000.0
3,2.0,515.0,131.0,Chadstone,1992.0,-37.8837,145.106,2.0,920000.0
3,1.0,620.0,88.0,Chadstone,1970.0,-37.8812,145.105,2.0,1301000.0
4,2.0,1033.0,164.0,Chadstone,1950.0,-37.8738,145.1095,1.0,1415500.0
2,1.0,842.0,131.0,Chadstone,1972.0,-37.8859,145.0979,1.0,705000.0
4,2.0,500.0,277.0,Chadstone,2001.0,-37.8845,145.1027,2.0,1260000.0
3,1.0,705.0,131.0,Chadstone,1992.0,-37.8746,145.1071,1.0,1460000.0
3,1.0,630.0,105.0,Chadstone,1960.0,-37.8838,145.102,2.0,1000000.0
3,2.0,177.0,111.0,Chadstone,2012.0,-37.8824,145.1042,1.0,845000.0
4,2.0,188.0,137.0,Chadstone,2014.0,-37.8781,145.0955,1.0,881000.0
3,2.0,187.0,110.0,Clifton Hill,1936.0,-37.7902,144.9894,0.0,1270000.0
2,1.0,155.0,85.0,Clifton Hill,1880.0,-37.7934,144.9922,1.0,780000.0
3,1.0,193.0,98.0,Clifton Hill,1900.0,-37.7899,144.9984,0.0,1060000.0
3,2.0,124.0,116.0,Clifton Hill,2000.0,-37.7934,144.9923,1.0,930000.0
2,1.0,180.0,110.0,Clifton Hill,1936.0,-37.7898,144.9903,0.0,1420000.0
2,1.0,174.0,85.0,Clifton Hill,1890.0,-37.7928,144.9987,1.0,1075000.0
2,1.0,185.0,84.0,Clifton Hill,1910.0,-37.7927,144.9981,1.0,1105000.0
2,1.0,140.0,97.0,Clifton Hill,1910.0,-37.7919,144.9884,1.0,1209000.0
4,3.0,382.0,250.0,Clifton Hill,1903.0,-37.7897,144.9992,2.0,3010000.0
2,1.0,239.0,96.0,Clifton Hill,1900.0,-37.7918,144.997,2.0,1435000.0
2,1.0,197.0,110.0,Clifton Hill,1936.0,-37.7924,145.0002,0.0,1417000.0
2,1.0,164.0,99.0,Clifton Hill,1890.0,-37.7912,144.9967,0.0,1290000.0
3,2.0,0.0,110.0,Clifton Hill,1936.0,-37.7917,144.9902,0.0,1226000.0
2,1.0,515.0,50.0,Clifton Hill,1970.0,-37.7875,145.0049,1.0,495000.0
1,1.0,0.0,110.0,Clifton Hill,1936.0,-37.7873,144.9958,1.0,325000.0
3,2.0,176.0,135.0,Clifton Hill,1890.0,-37.7921,144.9898,1.0,1370000.0
2,1.0,251.0,110.0,Clifton Hill,1936.0,-37.787,144.9988,2.0,1620000.0
3,3.0,142.0,110.0,Clifton Hill,1995.0,-37.7928,145.0021,1.0,1180000.0
2,1.0,219.0,110.0,Clifton Hill,1936.0,-37.7882,144.9984,0.0,1405000.0
2,1.0,100.0,110.0,Clifton Hill,1936.0,-37.7923,144.9858,0.0,880000.0
2,1.0,156.0,107.0,Clifton Hill,1890.0,-37.7892,144.9999,0.0,1450000.0
2,1.0,170.0,110.0,Clifton Hill,1936.0,-37.7936,144.995,0.0,856000.0
2,2.0,0.0,136.0,Clifton Hill,2005.0,-37.7937,144.9983,2.0,885500.0
3,2.0,201.0,110.0,Clifton Hill,1936.0,-37.7884,145.0,1.0,1680000.0
2,1.0,103.0,110.0,Clifton Hill,1936.0,-37.7898,144.9957,1.0,730000.0
3,3.0,67.0,119.0,Clifton Hill,2010.0,-37.7946,144.9989,1.0,825000.0
2,1.0,0.0,110.0,Clifton Hill,1970.0,-37.7931,144.9938,1.0,533000.0
2,1.0,151.0,110.0,Clifton Hill,1910.0,-37.7912,144.9963,0.0,1430000.0
4,2.0,162.0,169.0,Clifton Hill,1995.0,-37.7885,144.9994,0.0,1506000.0
3,1.0,169.0,110.0,Clifton Hill,1936.0,-37.7925,144.9877,1.0,1150000.0
3,1.0,118.0,118.0,Clifton Hill,1880.0,-37.7921,144.9858,0.0,1360000.0
2,1.0,0.0,110.0,Clifton Hill,1936.0,-37.7873,144.9961,1.0,640000.0
2,1.0,371.0,93.0,Coburg,1930.0,-37.735,144.9589,1.0,850000.0
3,1.0,286.0,110.0,Coburg,1890.0,-37.7427,144.952,1.0,784000.0
3,1.0,702.0,108.0,Coburg,1950.0,-37.7391,144.9812,0.0,680000.0
4,1.0,596.0,129.0,Coburg,1952.0,-37.7456,144.9696,2.0,1221000.0
2,2.0,0.0,176.0,Coburg,2010.0,-37.7546,144.9713,1.0,807000.0
3,1.0,371.0,129.0,Coburg,1952.0,-37.7435,144.9507,2.0,790000.0
4,2.0,295.0,129.0,Coburg,1952.0,-37.7374,144.9617,1.0,955000.0
3,1.0,142.0,123.0,Coburg,2005.0,-37.7382,144.97299999999996,2.0,675000.0
3,2.0,278.0,278.0,Coburg,1952.0,-37.7494,144.9686,1.0,1010000.0
3,2.0,423.0,140.0,Coburg,1940.0,-37.7493,144.9559,2.0,1202000.0
3,1.0,233.0,180.0,Coburg,1890.0,-37.7549,144.9611,1.0,1370000.0
2,1.0,0.0,129.0,Coburg,1952.0,-37.7358,144.9801,1.0,550000.0
3,2.0,370.0,110.0,Coburg,1920.0,-37.744,144.9501,3.0,1000000.0
3,1.0,386.0,129.0,Coburg,1952.0,-37.7364,144.96,2.0,935500.0
8,2.0,983.0,129.0,Coburg,1952.0,-37.7517,144.9699,4.0,2250000.0
4,1.0,536.0,164.0,Coburg,1910.0,-37.7555,144.9658,1.0,145000.0
4,2.0,439.0,129.0,Coburg,1952.0,-37.7363,144.9507,1.0,905000.0
3,1.0,283.0,109.0,Coburg,1915.0,-37.7416,144.9582,1.0,860000.0
2,1.0,170.0,101.0,Coburg,1890.0,-37.7508,144.9608,1.0,953000.0
2,1.0,280.0,93.0,Coburg,1900.0,-37.7429,144.952,1.0,735000.0
3,2.0,0.0,168.0,Coburg,1952.0,-37.7372,144.9764,2.0,550000.0
3,1.0,576.0,129.0,Coburg,1952.0,-37.7432,144.9474,1.0,1100000.0
3,1.0,372.0,125.0,Coburg,1920.0,-37.735,144.9581,1.0,947000.0
2,1.0,0.0,74.0,Coburg,1970.0,-37.7405,144.9644,1.0,500000.0
3,2.0,263.0,129.0,Coburg,2008.0,-37.7546,144.9713,2.0,865000.0
2,1.0,0.0,62.0,Coburg,1980.0,-37.7527,144.9522,1.0,466000.0
3,2.0,255.0,164.0,Coburg,2014.0,-37.7546,144.9713,1.0,740000.0
3,1.0,370.0,130.0,Coburg,1930.0,-37.7561,144.9718,1.0,812000.0
3,1.0,378.0,124.0,Coburg,1930.0,-37.7561,144.9716,0.0,766000.0
3,1.0,374.0,118.0,Coburg,1910.0,-37.7561,144.9715,1.0,825000.0
4,2.0,494.0,300.0,Coburg,2001.0,-37.7359,144.9711,2.0,1131000.0
3,2.0,417.0,178.0,Coburg,1940.0,-37.7478,144.9583,1.0,1064000.0
2,2.0,114.0,129.0,Coburg,1952.0,-37.7466,144.9482,1.0,610000.0
3,1.0,379.0,125.0,Coburg,1925.0,-37.7544,144.9764,1.0,1210000.0
2,1.0,0.0,80.0,Coburg,1965.0,-37.7405,144.9644,1.0,434000.0
2,1.0,129.0,107.0,Coburg,2012.0,-37.7422,144.9606,1.0,653000.0
3,1.0,119.0,109.0,Coburg,1995.0,-37.7403,144.9491,2.0,640000.0
2,1.0,597.0,129.0,Coburg,1960.0,-37.7402,144.9807,1.0,820000.0
4,1.0,613.0,129.0,Coburg,1952.0,-37.7433,144.9762,2.0,1250000.0
5,3.0,390.0,129.0,Coburg,1952.0,-37.7376,144.9726,2.0,1335000.0
6,2.0,1060.0,129.0,Coburg,1952.0,-37.7523,144.9725,2.0,1900000.0
3,1.0,464.0,129.0,Coburg,1952.0,-37.753,144.9485,1.0,1090000.0
3,1.0,735.0,127.0,Coburg,1920.0,-37.7379,144.9623,2.0,1130000.0
4,2.0,480.0,129.0,Coburg,1952.0,-37.7402,144.9607,2.0,1145000.0
2,1.0,138.0,129.0,Coburg,1952.0,-37.7427,144.9711,2.0,657000.0
3,2.0,107.0,110.0,Coburg,1994.0,-37.7517,144.963,1.0,763000.0
2,1.0,253.0,94.0,Coburg,1910.0,-37.7484,144.9521,1.0,903000.0
3,1.0,431.0,117.0,Coburg,1970.0,-37.75,144.9695,1.0,1000000.0
4,2.0,482.0,256.0,Coburg,2006.0,-37.7529,144.9534,4.0,1742000.0
4,1.0,452.0,125.0,Coburg,1925.0,-37.7525,144.94799999999995,1.0,865000.0
2,2.0,0.0,96.0,Coburg,1880.0,-37.7367,144.9701,1.0,485000.0
3,2.0,405.0,156.0,Coburg,1930.0,-37.7464,144.959,3.0,1278000.0
3,2.0,0.0,109.0,Coburg,2013.0,-37.7458,144.9751,2.0,590000.0
4,2.0,381.0,129.0,Coburg,1938.0,-37.7337,144.9548,1.0,1000000.0
3,2.0,0.0,168.0,Coburg,1952.0,-37.7372,144.9764,2.0,590000.0
3,1.0,404.0,129.0,Coburg,1952.0,-37.7504,144.9537,1.0,1030000.0
4,3.0,420.0,146.0,Coburg,1920.0,-37.7501,144.96200000000005,1.0,1136000.0
2,1.0,97.0,95.0,Coburg,2014.0,-37.7516,144.9623,1.0,635000.0
3,1.0,527.0,129.0,Coburg,1952.0,-37.7359,144.9502,1.0,1061000.0
4,1.0,370.0,129.0,Coburg,1952.0,-37.7431,144.95600000000005,2.0,1155000.0
4,2.0,312.0,129.0,Coburg,1952.0,-37.7362,144.9714,2.0,650000.0
3,2.0,435.0,129.0,Coburg,1952.0,-37.7477,144.9483,2.0,1286000.0
3,1.0,255.0,129.0,Coburg,1920.0,-37.7493,144.9701,2.0,885000.0
4,2.0,371.0,129.0,Coburg,1888.0,-37.7436,144.96200000000005,5.0,1160000.0
4,1.0,856.0,189.0,Coburg,1970.0,-37.7432,144.9481,1.0,1400000.0
2,2.0,0.0,129.0,Coburg,1952.0,-37.7379,144.9683,1.0,470000.0
3,2.0,407.0,230.0,Coburg,1930.0,-37.7471,144.9579,0.0,1260000.0
2,1.0,157.0,129.0,Coburg,1952.0,-37.7464,144.9676,0.0,920000.0
3,1.0,385.0,98.0,Coburg,1920.0,-37.734,144.9603,3.0,841000.0
2,1.0,0.0,73.0,Coburg,1975.0,-37.7435,144.9563,1.0,537500.0
2,1.0,520.0,129.0,Coburg,1952.0,-37.7543,144.9717,2.0,1130000.0
2,1.0,108.0,100.0,Coburg,2007.0,-37.7379,144.9617,1.0,598000.0
3,2.0,293.0,180.0,Coburg,2006.0,-37.7481,144.9663,1.0,1120000.0
3,1.0,371.0,100.0,Coburg,1980.0,-37.735,144.9558,1.0,870000.0
3,1.0,462.0,72.0,Coburg,1920.0,-37.7448,144.9478,2.0,680000.0
1,1.0,108.0,129.0,Coburg,1952.0,-37.7554,144.9648,1.0,482500.0
3,1.0,577.0,131.0,Coburg,1920.0,-37.7459,144.9773,2.0,825000.0
3,1.0,238.0,131.0,Coburg,1900.0,-37.7539,144.9612,0.0,725000.0
4,3.0,515.0,249.0,Coburg,1900.0,-37.7537,144.9766,1.0,1250000.0
2,1.0,457.0,89.0,Coburg,1940.0,-37.7505,144.9725,3.0,1008000.0
2,2.0,76.0,129.0,Coburg,1952.0,-37.7474,144.9621,1.0,599000.0
2,1.0,483.0,129.0,Coburg,1952.0,-37.7509,144.9696,1.0,860000.0
4,1.0,488.0,142.0,Coburg,1930.0,-37.7537,144.9532,1.0,990000.0
2,1.0,0.0,72.0,Coburg,1970.0,-37.752,144.954,1.0,451000.0
2,2.0,339.0,149.0,Coburg,1920.0,-37.7404,144.9559,3.0,635000.0
5,2.0,381.0,286.0,Coburg,1985.0,-37.7492,144.969,4.0,1020000.0
3,1.0,169.0,129.0,Coburg,1952.0,-37.7494,144.9681,1.0,967000.0
3,1.0,336.0,112.0,Coburg,1950.0,-37.7408,144.9558,3.0,1025000.0
3,1.0,138.0,102.0,Coburg,2000.0,-37.7406,144.9555,1.0,700000.0
3,1.0,206.0,80.0,Coburg,1945.0,-37.7382,144.9563,3.0,1130000.0
3,1.0,385.0,129.0,Coburg,1952.0,-37.7376,144.9638,2.0,835000.0
4,1.0,531.0,187.0,Coburg,1925.0,-37.7473,144.9528,4.0,1075000.0
3,1.0,221.0,129.0,Coburg,1980.0,-37.74800000000001,144.9603,1.0,845000.0
3,1.0,102.0,95.0,Coburg,1976.0,-37.736,144.9665,1.0,600000.0
4,2.0,571.0,129.0,Coburg,1952.0,-37.7535,144.9779,2.0,1461000.0
4,2.0,43.0,205.0,Coburg,1930.0,-37.7456,144.9469,2.0,1150000.0
2,1.0,0.0,70.0,Coburg,1970.0,-37.7474,144.9608,2.0,515000.0
3,1.0,408.0,129.0,Coburg,1970.0,-37.7366,144.9564,2.0,770000.0
2,1.0,500.0,69.0,Coburg,1975.0,-37.747,144.9515,1.0,472000.0
2,1.0,545.0,107.0,Coburg,1940.0,-37.7445,144.9471,1.0,901000.0
2,1.0,167.0,129.0,Coburg,1952.0,-37.7477,144.9647,0.0,642000.0
2,1.0,0.0,13.0,Coburg,1969.0,-37.7519,144.9721,1.0,605000.0
3,1.0,116.0,140.0,Coburg,1995.0,-37.7454,144.9487,1.0,687000.0
4,2.0,307.0,203.0,Coburg,1996.0,-37.74800000000001,144.9602,2.0,975000.0
3,1.0,309.0,129.0,Coburg,1880.0,-37.7434,144.9697,1.0,985000.0
3,1.0,459.0,129.0,Coburg,1952.0,-37.7388,144.9529,1.0,835000.0
3,2.0,342.0,129.0,Coburg,1952.0,-37.743,144.95600000000005,0.0,951000.0
3,1.0,563.0,130.0,Coburg,1930.0,-37.7493,144.97799999999995,1.0,1370000.0
2,1.0,381.0,92.0,Coburg,1925.0,-37.74,144.9516,2.0,700000.0
3,2.0,213.0,131.0,Coburg,2010.0,-37.7461,144.9584,1.0,810000.0
2,1.0,0.0,129.0,Coburg,2007.0,-37.7336,144.9597,1.0,445000.0
4,1.0,576.0,147.0,Coburg,1960.0,-37.7369,144.9637,1.0,838000.0
2,1.0,370.0,129.0,Coburg,1952.0,-37.7489,144.9598,1.0,810000.0
4,1.0,633.0,164.0,Coburg,1990.0,-37.7531,144.9504,2.0,1150000.0
4,1.0,412.0,160.0,Coburg,1920.0,-37.7432,144.9768,1.0,931000.0
1,1.0,0.0,62.0,Coburg,1976.0,-37.7463,144.9635,1.0,241000.0
4,2.0,394.0,129.0,Coburg,1952.0,-37.7534,144.9679,2.0,1331000.0
1,2.0,807.0,1.0,Coburg,1952.0,-37.7373,144.9825,0.0,1007000.0
2,1.0,263.0,114.0,Coburg,1910.0,-37.7493,144.97,1.0,981000.0
2,1.0,0.0,86.0,Coburg,1900.0,-37.7367,144.9701,1.0,570000.0
2,1.0,113.0,70.0,Coburg,1970.0,-37.7424,144.961,1.0,500000.0
3,2.0,559.0,129.0,Coburg,1952.0,-37.7384,144.9617,0.0,830000.0
3,1.0,537.0,129.0,Coburg,1952.0,-37.7443,144.9494,2.0,1194500.0
2,2.0,0.0,129.0,Coburg,1952.0,-37.7363,144.9723,1.0,425000.0
2,1.0,702.0,129.0,Coburg,1952.0,-37.7517,144.9795,1.0,645000.0
4,2.0,661.0,123.0,Coburg North,1970.0,-37.7246,144.9828,2.0,895000.0
3,1.0,404.0,98.0,Coburg North,1950.0,-37.7305,144.9803,0.0,655000.0
3,1.0,178.0,120.0,Coburg North,2012.0,-37.7297,144.9645,1.0,631000.0
2,1.0,145.0,105.0,Coburg North,2010.0,-37.7295,144.9641,1.0,600000.0
4,1.0,498.0,123.0,Coburg North,1970.0,-37.7329,144.9721,3.0,820000.0
3,2.0,173.0,120.0,Coburg North,2010.0,-37.7308,144.9832,2.0,715000.0
3,1.0,427.0,123.0,Coburg North,1970.0,-37.7303,144.9773,1.0,735000.0
3,1.0,565.0,115.0,Coburg North,1950.0,-37.7283,144.969,2.0,864000.0
3,1.0,626.0,108.0,Coburg North,1950.0,-37.7201,144.9696,2.0,700000.0
4,2.0,302.0,123.0,Coburg North,1970.0,-37.7271,144.9842,2.0,735000.0
2,1.0,0.0,86.0,Coburg North,2008.0,-37.721,144.9527,1.0,591000.0
3,1.0,586.0,145.0,Coburg North,1950.0,-37.7205,144.9659,3.0,860000.0
2,1.0,563.0,116.0,Coburg North,1925.0,-37.723,144.96,2.0,765000.0
3,1.0,104.0,138.0,Coburg North,2014.0,-37.7307,144.9826,2.0,625000.0
2,1.0,526.0,90.0,Coburg North,1940.0,-37.732,144.9832,3.0,745000.0
4,3.0,501.0,258.0,Coburg North,2016.0,-37.7266,144.9823,2.0,1050000.0
3,1.0,576.0,123.0,Coburg North,1970.0,-37.7269,144.9654,3.0,782000.0
2,1.0,833.0,107.0,Coburg North,1960.0,-37.7297,144.9654,2.0,935000.0
4,1.0,590.0,123.0,Coburg North,1950.0,-37.7197,144.9585,2.0,1009000.0
2,1.0,629.0,120.0,Coburg North,1960.0,-37.7276,144.9688,4.0,820000.0
3,1.0,307.0,96.0,Coburg North,1950.0,-37.7215,144.9533,2.0,780000.0
3,2.0,556.0,129.0,Coburg North,1950.0,-37.7305,144.9605,3.0,707000.0
3,1.0,367.0,123.0,Coburg North,1970.0,-37.728,144.963,1.0,772000.0
3,1.0,473.0,123.0,Coburg North,1970.0,-37.7316,144.9789,3.0,745000.0
2,1.0,168.0,123.0,Coburg North,1970.0,-37.73,144.9629,1.0,532500.0
3,2.0,310.0,123.0,Coburg North,1970.0,-37.7305,144.9809,2.0,750000.0
3,2.0,376.0,123.0,Coburg North,1970.0,-37.7295,144.982,2.0,815000.0
3,1.0,498.0,97.0,Coburg North,1950.0,-37.7323,144.9833,4.0,637000.0
4,2.0,298.0,231.0,Coburg North,2013.0,-37.7308,144.9836,2.0,950000.0
3,1.0,677.0,123.0,Coburg North,1970.0,-37.7297,144.9648,2.0,780000.0
3,2.0,472.0,134.0,Coburg North,1970.0,-37.734,144.9728,3.0,860000.0
5,3.0,425.0,37.0,Coburg North,2014.0,-37.7302,144.9816,2.0,1172000.0
2,1.0,332.0,123.0,Coburg North,1970.0,-37.7187,144.9564,1.0,530000.0
2,2.0,186.0,123.0,Coburg North,1970.0,-37.7263,144.9843,2.0,570000.0
3,1.0,973.0,123.0,Coburg North,1970.0,-37.7284,144.9843,1.0,2000000.0
3,1.0,407.0,95.0,Coburg North,1930.0,-37.7351,144.9833,1.0,650000.0
4,2.0,320.0,131.0,Coburg North,1950.0,-37.7242,144.9612,1.0,792000.0
3,1.0,499.0,105.0,Coburg North,1970.0,-37.7236,144.9576,2.0,720000.0
3,1.0,575.0,129.0,Coburg North,1960.0,-37.7307,144.9704,2.0,970000.0
2,1.0,115.0,92.0,Collingwood,1941.0,-37.7968,144.9891,1.0,750000.0
2,1.0,178.0,70.0,Collingwood,1900.0,-37.7974,144.9915,1.0,890000.0
2,1.0,0.0,129.0,Collingwood,1900.0,-37.8042,144.9845,1.0,1260000.0
2,1.0,2886.0,122.0,Collingwood,1830.0,-37.8042,144.9845,1.0,855000.0
3,1.0,167.0,92.0,Collingwood,1900.0,-37.7962,144.9866,0.0,1260000.0
2,2.0,0.0,92.0,Collingwood,1941.0,-37.7969,144.9885,1.0,1320000.0
2,1.0,231.0,92.0,Collingwood,1941.0,-37.7969,144.9905,0.0,1430000.0
3,2.0,0.0,151.0,Collingwood,2000.0,-37.8083,144.9908,2.0,1125000.0
3,2.0,15900.0,92.0,Collingwood,1941.0,-37.8035,144.985,1.0,950000.0
2,1.0,0.0,97.0,Collingwood,1880.0,-37.8035,144.985,1.0,910000.0
1,1.0,816.0,53.0,Collingwood,2000.0,-37.802,144.9848,1.0,452000.0
1,1.0,2773.0,92.0,Collingwood,2010.0,-37.802,144.9854,1.0,440000.0
1,1.0,3701.0,62.0,Collingwood,2005.0,-37.809,144.9911,1.0,415000.0
2,1.0,117.0,92.0,Collingwood,1941.0,-37.7948,144.9861,0.0,1015000.0
1,1.0,0.0,65.0,Collingwood,2005.0,-37.809,144.9911,1.0,372000.0
3,2.0,0.0,190.0,Collingwood,2013.0,-37.8032,144.9842,1.0,1326000.0
3,1.0,171.0,92.0,Collingwood,1941.0,-37.8006,144.9925,1.0,910000.0
2,2.0,0.0,153.0,Collingwood,1920.0,-37.8042,144.9845,1.0,1230000.0
2,1.0,130.0,80.0,Collingwood,1890.0,-37.7953,144.9882,0.0,855000.0
1,1.0,406.0,49.0,Collingwood,1970.0,-37.796,144.9911,1.0,457000.0
3,2.0,82.0,82.0,Collingwood,1995.0,-37.7961,144.9873,1.0,897500.0
2,2.0,0.0,92.0,Collingwood,1941.0,-37.8035,144.985,1.0,865000.0
2,1.0,282.0,112.0,Collingwood,1920.0,-37.7985,144.9883,1.0,1265000.0
2,1.0,116.0,92.0,Collingwood,1941.0,-37.8067,144.984,2.0,1260000.0
3,1.0,183.0,104.0,Collingwood,1880.0,-37.7948,144.9875,0.0,1075000.0
3,2.0,0.0,92.0,Collingwood,1941.0,-37.8037,144.9846,2.0,1470000.0
1,1.0,0.0,44.0,Collingwood,1970.0,-37.796,144.9911,1.0,366000.0
1,1.0,0.0,92.0,Collingwood,1941.0,-37.8035,144.985,1.0,461000.0
2,1.0,188.0,107.0,Collingwood,1900.0,-37.7964,144.9923,0.0,981000.0
2,1.0,0.0,92.0,Collingwood,1900.0,-37.8035,144.985,1.0,683000.0
3,2.0,150.0,92.0,Collingwood,1941.0,-37.7968,144.9924,0.0,1470000.0
2,1.0,118.0,92.0,Collingwood,1941.0,-37.7976,144.993,0.0,670000.0
1,1.0,0.0,52.0,Collingwood,1941.0,-37.8019,144.9845,1.0,430000.0
2,1.0,816.0,92.0,Collingwood,1941.0,-37.802,144.9848,1.0,515000.0
2,1.0,159.0,86.0,Collingwood,1880.0,-37.7962,144.9887,2.0,1000000.0
3,2.0,81.0,82.0,Collingwood,2000.0,-37.7961,144.9874,1.0,887500.0
2,2.0,1060.0,88.0,Collingwood,2010.0,-37.7954,144.9868,1.0,713500.0
3,2.0,0.0,159.0,Collingwood,1920.0,-37.8042,144.9845,2.0,1500000.0
2,1.0,0.0,60.0,Collingwood,2002.0,-37.8046,144.984,1.0,672000.0
2,2.0,0.0,92.0,Collingwood,1895.0,-37.8035,144.985,1.0,1215000.0
2,1.0,0.0,91.0,Collingwood,1900.0,-37.8026,144.9848,1.0,800000.0
2,1.0,0.0,2.0,Collingwood,1890.0,-37.8046,144.9858,3.0,1645000.0
2,1.0,0.0,92.0,Collingwood,1970.0,-37.7988,144.9912,1.0,450000.0
2,2.0,0.0,114.0,Collingwood,1920.0,-37.8035,144.985,1.0,860000.0
4,4.0,1157.0,183.0,Doncaster,1979.0,-37.7779,145.127,2.0,1924500.0
2,1.0,65.0,183.0,Doncaster,1975.0,-37.7887,145.1438,1.0,492500.0
3,1.0,727.0,123.0,Doncaster,1970.0,-37.7942,145.1218,4.0,1403000.0
4,2.0,725.0,183.0,Doncaster,1979.0,-37.7891,145.1073,0.0,1408000.0
4,2.0,242.0,183.0,Doncaster,1979.0,-37.7915,145.1258,2.0,855000.0
3,1.0,638.0,115.0,Doncaster,1970.0,-37.7912,145.1248,1.0,1450000.0
5,2.0,660.0,183.0,Doncaster,1979.0,-37.7791,145.1328,2.0,1461800.0
4,1.0,658.0,138.0,Doncaster,1975.0,-37.7827,145.1358,2.0,1396000.0
5,3.0,681.0,183.0,Doncaster,1979.0,-37.7722,145.1309,2.0,1535000.0
3,2.0,819.0,173.0,Doncaster,1970.0,-37.781,145.1036,2.0,1125000.0
3,2.0,0.0,119.0,Doncaster,2007.0,-37.7862,145.1235,2.0,700000.0
4,2.0,336.0,176.0,Doncaster,2007.0,-37.794,145.1178,2.0,1152000.0
4,2.0,925.0,218.0,Doncaster,1960.0,-37.7869,145.1183,2.0,1868000.0
3,3.0,655.0,183.0,Doncaster,1979.0,-37.7798,145.1319,3.0,920000.0
4,2.0,317.0,194.0,Doncaster,1995.0,-37.7815,145.1279,2.0,1050000.0
3,2.0,299.0,135.0,Doncaster,2001.0,-37.7929,145.1338,2.0,910000.0
